Customer,Country,Region,Segment,Salesperson,Emp ID,Order ID,Order Date,Required Date,Shipped Date,Shipper,Product Name,Unit Price,Quantity,Subtotal,Profit
LILA-Supermercado,Venezuela,South America,Mid-market,Nancy Davolio,1035,11071,05-May-2007,02-Jun-2007,,Anywhere Delivery,Konbu,6,10,60,36
LILA-Supermercado,Venezuela,South America,Mid-market,Steven Buchanan,1045,10823,09-Jan-2007,06-Feb-2007,13-Jan-2007,Global Shippers,Queso Cabrales,21,20,420,252
LILA-Supermercado,Venezuela,South America,Mid-market,Steven Buchanan,1045,10823,09-Jan-2007,06-Feb-2007,13-Jan-2007,Anywhere Delivery,Ravioli Angelo,19.5,15,292.5,175.5
LILA-Supermercado,Venezuela,South America,Mid-market,Steven Buchanan,1045,10823,09-Jan-2007,06-Feb-2007,13-Jan-2007,Anywhere Delivery,Raclette Courdavault,55,40,2200,1320
LILA-Supermercado,Venezuela,South America,Mid-market,Steven Buchanan,1045,10823,09-Jan-2007,06-Feb-2007,13-Jan-2007,Speedy Shipping,Original Frankfurter grüne Soße,13,15,195,117
LILA-Supermercado,Venezuela,South America,Mid-market,Steven Buchanan,1045,10899,20-Feb-2007,20-Mar-2007,26-Feb-2007,Speedy Shipping,Chartreuse verte,18,8,144,86.4
LINO-Delicateses,Venezuela,South America,Small Business,Andrew Fuller,1005,10919,02-Mar-2007,30-Mar-2007,04-Mar-2007,Global Shippers,Pavlova,17.45,24,418.8,251.28
LINO-Delicateses,Venezuela,South America,Small Business,Andrew Fuller,1005,10919,02-Mar-2007,30-Mar-2007,04-Mar-2007,Speedy Shipping,NuNuCa Nuß-Nougat-Creme,14,24,336,201.6
LINO-Delicateses,Venezuela,South America,Small Business,Andrew Fuller,1005,10919,02-Mar-2007,30-Mar-2007,04-Mar-2007,Speedy Shipping,Boston Crab Meat,18.4,20,368,220.8
LINO-Delicateses,Venezuela,South America,Small Business,Andrew Fuller,1005,11014,10-Apr-2007,08-May-2007,15-Apr-2007,Global Shippers,Jack's New England Clam Chowder,9.65,28,270.2,162.12
LINO-Delicateses,Venezuela,South America,Small Business,Janet Leverling,1015,10838,19-Jan-2007,16-Feb-2007,23-Jan-2007,Speedy Shipping,Chai,18,4,72,43.2
LINO-Delicateses,Venezuela,South America,Small Business,Janet Leverling,1015,10838,19-Jan-2007,16-Feb-2007,23-Jan-2007,Speedy Shipping,Carnarvon Tigers,62.5,25,1562.5,937.5
LINO-Delicateses,Venezuela,South America,Small Business,Janet Leverling,1015,10838,19-Jan-2007,16-Feb-2007,23-Jan-2007,OnTime Carriers,Inlagd Sill,19,50,950,570
LINO-Delicateses,Venezuela,South America,Small Business,Janet Leverling,1015,10638,20-Aug-2007,17-Sep-2007,01-Sep-2007,Speedy Shipping,Røgede sild,9.5,20,190,114
LINO-Delicateses,Venezuela,South America,Small Business,Janet Leverling,1015,10638,20-Aug-2007,17-Sep-2007,01-Sep-2007,Anywhere Delivery,Louisiana Fiery Hot Pepper Sauce,21.05,21,442.05,265.23
LINO-Delicateses,Venezuela,South America,Small Business,Janet Leverling,1015,10638,20-Aug-2007,17-Sep-2007,01-Sep-2007,Speedy Shipping,Mozzarella di Giovanni,34.8,60,2088,1252.8
LINO-Delicateses,Venezuela,South America,Small Business,Janet Leverling,1015,10697,08-Oct-2007,05-Nov-2007,14-Oct-2007,OnTime Carriers,Teatime Chocolate Biscuits,9.2,7,64.4,38.64
LINO-Delicateses,Venezuela,South America,Small Business,Janet Leverling,1015,10697,08-Oct-2007,05-Nov-2007,14-Oct-2007,OnTime Carriers,Steeleye Stout,18,9,162,97.2
LINO-Delicateses,Venezuela,South America,Small Business,Janet Leverling,1015,10697,08-Oct-2007,05-Nov-2007,14-Oct-2007,OnTime Carriers,Escargots de Bourgogne,13.25,30,397.5,238.5
LINO-Delicateses,Venezuela,South America,Small Business,Janet Leverling,1015,10697,08-Oct-2007,05-Nov-2007,14-Oct-2007,Speedy Shipping,Outback Lager,15,30,450,270
LINO-Delicateses,Venezuela,South America,Small Business,Laura Callahan,1020,10811,02-Jan-2007,30-Jan-2007,08-Jan-2007,Global Shippers,Teatime Chocolate Biscuits,9.2,15,138,82.8
LINO-Delicateses,Venezuela,South America,Small Business,Laura Callahan,1020,10811,02-Jan-2007,30-Jan-2007,08-Jan-2007,OnTime Carriers,Tunnbröd,9,18,162,97.2
LINO-Delicateses,Venezuela,South America,Small Business,Laura Callahan,1020,10811,02-Jan-2007,30-Jan-2007,08-Jan-2007,OnTime Carriers,Boston Crab Meat,18.4,30,552,331.2
LINO-Delicateses,Venezuela,South America,Small Business,Laura Callahan,1020,10729,04-Nov-2007,16-Dec-2007,14-Nov-2007,OnTime Carriers,Chai,18,50,900,540
LINO-Delicateses,Venezuela,South America,Small Business,Laura Callahan,1020,10729,04-Nov-2007,16-Dec-2007,14-Nov-2007,Speedy Shipping,Sir Rodney's Scones,10,30,300,180
LINO-Delicateses,Venezuela,South America,Small Business,Laura Callahan,1020,10729,04-Nov-2007,16-Dec-2007,14-Nov-2007,Speedy Shipping,Valkoinen suklaa,16.25,40,650,390
LINO-Delicateses,Venezuela,South America,Small Business,Margaret Peacock,1025,10840,19-Jan-2007,02-Mar-2007,16-Feb-2007,Global Shippers,NuNuCa Nuß-Nougat-Creme,14,6,84,50.4
LINO-Delicateses,Venezuela,South America,Small Business,Margaret Peacock,1025,10840,19-Jan-2007,02-Mar-2007,16-Feb-2007,Speedy Shipping,Chartreuse verte,18,10,180,108
LINO-Delicateses,Venezuela,South America,Small Business,Margaret Peacock,1025,10485,25-Mar-2007,08-Apr-2007,31-Mar-2007,OnTime Carriers,Chang,15.2,20,304,182.4
LINO-Delicateses,Venezuela,South America,Small Business,Margaret Peacock,1025,10485,25-Mar-2007,08-Apr-2007,31-Mar-2007,Anywhere Delivery,Aniseed Syrup,8,20,160,96
LINO-Delicateses,Venezuela,South America,Small Business,Margaret Peacock,1025,10485,25-Mar-2007,08-Apr-2007,31-Mar-2007,Speedy Shipping,Pâté chinois,19.2,30,576,345.6
LINO-Delicateses,Venezuela,South America,Small Business,Margaret Peacock,1025,10485,25-Mar-2007,08-Apr-2007,31-Mar-2007,Anywhere Delivery,Outback Lager,12,60,720,432
LINO-Delicateses,Venezuela,South America,Small Business,Nancy Davolio,1035,10405,06-Jan-2007,03-Feb-2007,22-Jan-2007,Speedy Shipping,Aniseed Syrup,8,50,400,240
LINO-Delicateses,Venezuela,South America,Small Business,Nancy Davolio,1035,11039,21-Apr-2007,19-May-2007,,Global Shippers,Rössle Sauerkraut,45.6,20,912,547.2
LINO-Delicateses,Venezuela,South America,Small Business,Nancy Davolio,1035,11039,21-Apr-2007,19-May-2007,,OnTime Carriers,Steeleye Stout,18,24,432,259.2
LINO-Delicateses,Venezuela,South America,Small Business,Nancy Davolio,1035,11039,21-Apr-2007,19-May-2007,,Global Shippers,Maxilaku,20,60,1200,720
LINO-Delicateses,Venezuela,South America,Small Business,Nancy Davolio,1035,11039,21-Apr-2007,19-May-2007,,OnTime Carriers,Ravioli Angelo,19.5,28,546,327.6
LINO-Delicateses,Venezuela,South America,Small Business,Steven Buchanan,1045,10954,17-Mar-2007,28-Apr-2007,20-Mar-2007,Speedy Shipping,Pavlova,17.45,28,488.6,293.16
LINO-Delicateses,Venezuela,South America,Small Business,Steven Buchanan,1045,10954,17-Mar-2007,28-Apr-2007,20-Mar-2007,Anywhere Delivery,Gorgonzola Telino,12.5,25,312.5,187.5
LINO-Delicateses,Venezuela,South America,Small Business,Steven Buchanan,1045,10954,17-Mar-2007,28-Apr-2007,20-Mar-2007,Speedy Shipping,Røgede sild,9.5,30,285,171
LINO-Delicateses,Venezuela,South America,Small Business,Steven Buchanan,1045,10954,17-Mar-2007,28-Apr-2007,20-Mar-2007,Global Shippers,Camembert Pierrot,34,24,816,489.6
Lonesome Pine Restaurant,USA,North America,Enterprise,Andrew Fuller,1005,10307,17-Sep-2007,15-Oct-2007,25-Sep-2007,Speedy Shipping,Tarte au sucre,39.4,10,394,236.4
Lonesome Pine Restaurant,USA,North America,Enterprise,Andrew Fuller,1005,10307,17-Sep-2007,15-Oct-2007,25-Sep-2007,Global Shippers,Scottish Longbreads,10,3,30,18
Lonesome Pine Restaurant,USA,North America,Enterprise,Janet Leverling,1015,10662,09-Sep-2007,07-Oct-2007,18-Sep-2007,OnTime Carriers,Scottish Longbreads,12.5,10,125,75
Lonesome Pine Restaurant,USA,North America,Enterprise,Laura Callahan,1020,10883,12-Feb-2007,12-Mar-2007,20-Feb-2007,Anywhere Delivery,Guaraná Fantástica,4.5,8,36,21.6
Lonesome Pine Restaurant,USA,North America,Enterprise,Margaret Peacock,1025,11018,13-Apr-2007,11-May-2007,16-Apr-2007,Speedy Shipping,Queso Manchego La Pastora,38,20,760,456
Lonesome Pine Restaurant,USA,North America,Enterprise,Margaret Peacock,1025,11018,13-Apr-2007,11-May-2007,16-Apr-2007,Global Shippers,Carnarvon Tigers,62.5,10,625,375
Lonesome Pine Restaurant,USA,North America,Enterprise,Margaret Peacock,1025,11018,13-Apr-2007,11-May-2007,16-Apr-2007,OnTime Carriers,Gnocchi di nonna Alice,38,5,190,114
Lonesome Pine Restaurant,USA,North America,Enterprise,Margaret Peacock,1025,10544,21-May-2007,18-Jun-2007,30-May-2007,OnTime Carriers,Rössle Sauerkraut,45.6,7,319.2,191.52
Lonesome Pine Restaurant,USA,North America,Enterprise,Margaret Peacock,1025,10544,21-May-2007,18-Jun-2007,30-May-2007,OnTime Carriers,Laughing Lumberjack Lager,14,7,98,58.8
Lonesome Pine Restaurant,USA,North America,Enterprise,Michael Suyama,1030,10867,03-Feb-2007,17-Mar-2007,11-Feb-2007,Anywhere Delivery,Perth Pasties,32.8,3,98.4,59.04
Lonesome Pine Restaurant,USA,North America,Enterprise,Michael Suyama,1030,10317,30-Sep-2007,28-Oct-2007,10-Oct-2007,OnTime Carriers,Chai,14.4,20,288,172.8
Lonesome Pine Restaurant,USA,North America,Enterprise,Nancy Davolio,1035,10665,11-Sep-2007,09-Oct-2007,17-Sep-2007,Global Shippers,Manjimup Dried Apples,53,20,1060,636
Lonesome Pine Restaurant,USA,North America,Enterprise,Nancy Davolio,1035,10665,11-Sep-2007,09-Oct-2007,17-Sep-2007,Global Shippers,Raclette Courdavault,55,1,55,33
Lonesome Pine Restaurant,USA,North America,Enterprise,Nancy Davolio,1035,10665,11-Sep-2007,09-Oct-2007,17-Sep-2007,Global Shippers,Lakkalikööri,18,10,180,108
Magazzini Alimentari Riuniti,Italy,Europe,Enterprise,Andrew Fuller,1005,10404,03-Jan-2007,31-Jan-2007,08-Jan-2007,OnTime Carriers,Gumbär Gummibärchen,24.9,30,747,448.2
Magazzini Alimentari Riuniti,Italy,Europe,Enterprise,Andrew Fuller,1005,10404,03-Jan-2007,31-Jan-2007,08-Jan-2007,Speedy Shipping,Singaporean Hokkien Fried Mee,11.2,40,448,268.8
Magazzini Alimentari Riuniti,Italy,Europe,Enterprise,Andrew Fuller,1005,10404,03-Jan-2007,31-Jan-2007,08-Jan-2007,Global Shippers,Maxilaku,16,30,480,288
Magazzini Alimentari Riuniti,Italy,Europe,Enterprise,Andrew Fuller,1005,10939,10-Mar-2007,07-Apr-2007,13-Mar-2007,Global Shippers,Chang,19,10,190,114
Magazzini Alimentari Riuniti,Italy,Europe,Enterprise,Andrew Fuller,1005,10939,10-Mar-2007,07-Apr-2007,13-Mar-2007,Speedy Shipping,Laughing Lumberjack Lager,14,40,560,336
Magazzini Alimentari Riuniti,Italy,Europe,Enterprise,Andrew Fuller,1005,10300,09-Sep-2007,07-Oct-2007,18-Sep-2007,OnTime Carriers,Louisiana Hot Spiced Okra,13.6,30,408,244.8
Magazzini Alimentari Riuniti,Italy,Europe,Enterprise,Andrew Fuller,1005,10300,09-Sep-2007,07-Oct-2007,18-Sep-2007,Speedy Shipping,Scottish Longbreads,10,20,200,120
Magazzini Alimentari Riuniti,Italy,Europe,Enterprise,Laura Callahan,1020,10467,06-Mar-2007,03-Apr-2007,11-Mar-2007,Speedy Shipping,Guaraná Fantástica,3.6,28,100.8,60.48
Magazzini Alimentari Riuniti,Italy,Europe,Enterprise,Laura Callahan,1020,10467,06-Mar-2007,03-Apr-2007,11-Mar-2007,Speedy Shipping,NuNuCa Nuß-Nougat-Creme,11.2,12,134.4,80.64
Magazzini Alimentari Riuniti,Italy,Europe,Enterprise,Laura Callahan,1020,10635,18-Aug-2007,15-Sep-2007,21-Aug-2007,OnTime Carriers,Chef Anton's Cajun Seasoning,22,10,220,132
Magazzini Alimentari Riuniti,Italy,Europe,Enterprise,Laura Callahan,1020,10635,18-Aug-2007,15-Sep-2007,21-Aug-2007,OnTime Carriers,Chef Anton's Gumbo Mix,21.35,15,320.25,192.15
Magazzini Alimentari Riuniti,Italy,Europe,Enterprise,Laura Callahan,1020,10635,18-Aug-2007,15-Sep-2007,21-Aug-2007,Anywhere Delivery,Gustaf's Knäckebröd,21,40,840,504
Magazzini Alimentari Riuniti,Italy,Europe,Enterprise,Margaret Peacock,1025,10784,18-Dec-2007,15-Jan-2007,22-Dec-2007,Speedy Shipping,Inlagd Sill,19,30,570,342
Magazzini Alimentari Riuniti,Italy,Europe,Enterprise,Margaret Peacock,1025,10784,18-Dec-2007,15-Jan-2007,22-Dec-2007,Speedy Shipping,Chartreuse verte,18,2,36,21.6
Magazzini Alimentari Riuniti,Italy,Europe,Enterprise,Margaret Peacock,1025,10784,18-Dec-2007,15-Jan-2007,22-Dec-2007,Anywhere Delivery,Mozzarella di Giovanni,34.8,30,1044,626.4
Magazzini Alimentari Riuniti,Italy,Europe,Enterprise,Michael Suyama,1030,10754,25-Nov-2007,23-Dec-2007,27-Nov-2007,Speedy Shipping,Boston Crab Meat,18.4,3,55.2,33.12
Magazzini Alimentari Riuniti,Italy,Europe,Enterprise,Nancy Davolio,1035,10950,16-Mar-2007,13-Apr-2007,23-Mar-2007,OnTime Carriers,Chef Anton's Cajun Seasoning,22,5,110,66
Magazzini Alimentari Riuniti,Italy,Europe,Enterprise,Nancy Davolio,1035,10275,07-Aug-2007,04-Sep-2007,09-Aug-2007,Global Shippers,Guaraná Fantástica,3.6,12,43.2,25.92
Magazzini Alimentari Riuniti,Italy,Europe,Enterprise,Nancy Davolio,1035,10275,07-Aug-2007,04-Sep-2007,09-Aug-2007,Anywhere Delivery,Raclette Courdavault,44,6,264,158.4
Magazzini Alimentari Riuniti,Italy,Europe,Enterprise,Robert King,1040,10818,07-Jan-2007,04-Feb-2007,12-Jan-2007,Speedy Shipping,Mascarpone Fabioli,32,20,640,384
Magazzini Alimentari Riuniti,Italy,Europe,Enterprise,Robert King,1040,10818,07-Jan-2007,04-Feb-2007,12-Jan-2007,Anywhere Delivery,Jack's New England Clam Chowder,9.65,20,193,115.8
Maison Dewey,Belgium,Europe,Channel Partners,Anne Dodsworth,1010,10978,26-Mar-2007,23-Apr-2007,23-Apr-2007,OnTime Carriers,Northwoods Cranberry Sauce,40,20,800,480
Maison Dewey,Belgium,Europe,Channel Partners,Anne Dodsworth,1010,10978,26-Mar-2007,23-Apr-2007,23-Apr-2007,Speedy Shipping,Sir Rodney's Scones,10,40,400,240
Maison Dewey,Belgium,Europe,Channel Partners,Anne Dodsworth,1010,10978,26-Mar-2007,23-Apr-2007,23-Apr-2007,Speedy Shipping,Boston Crab Meat,18.4,10,184,110.4
Maison Dewey,Belgium,Europe,Channel Partners,Anne Dodsworth,1010,10978,26-Mar-2007,23-Apr-2007,23-Apr-2007,Anywhere Delivery,Gula Malacca,19.45,6,116.7,70.02
Maison Dewey,Belgium,Europe,Channel Partners,Janet Leverling,1015,11004,07-Apr-2007,05-May-2007,20-Apr-2007,Anywhere Delivery,Gumbär Gummibärchen,31.23,6,187.38,112.428
Maison Dewey,Belgium,Europe,Channel Partners,Janet Leverling,1015,11004,07-Apr-2007,05-May-2007,20-Apr-2007,Anywhere Delivery,Lakkalikööri,18,6,108,64.8
Maison Dewey,Belgium,Europe,Channel Partners,Margaret Peacock,1025,10892,17-Feb-2007,17-Mar-2007,19-Feb-2007,OnTime Carriers,Raclette Courdavault,55,40,2200,1320
Maison Dewey,Belgium,Europe,Channel Partners,Margaret Peacock,1025,10760,01-Dec-2007,29-Dec-2007,10-Dec-2007,OnTime Carriers,NuNuCa Nuß-Nougat-Creme,14,12,168,100.8
Maison Dewey,Belgium,Europe,Channel Partners,Margaret Peacock,1025,10760,01-Dec-2007,29-Dec-2007,10-Dec-2007,Anywhere Delivery,Schoggi Schokolade,43.9,40,1756,1053.6
Maison Dewey,Belgium,Europe,Channel Partners,Margaret Peacock,1025,10760,01-Dec-2007,29-Dec-2007,10-Dec-2007,OnTime Carriers,Ipoh Coffee,46,30,1380,828
Maison Dewey,Belgium,Europe,Channel Partners,Robert King,1040,10896,19-Feb-2007,19-Mar-2007,27-Feb-2007,Global Shippers,Røgede sild,9.5,15,142.5,85.5
Maison Dewey,Belgium,Europe,Channel Partners,Robert King,1040,10896,19-Feb-2007,19-Mar-2007,27-Feb-2007,Anywhere Delivery,Gnocchi di nonna Alice,38,16,608,364.8
Maison Dewey,Belgium,Europe,Channel Partners,Steven Buchanan,1045,10529,07-May-2007,04-Jun-2007,09-May-2007,Speedy Shipping,Pâté chinois,24,14,336,201.6
Maison Dewey,Belgium,Europe,Channel Partners,Steven Buchanan,1045,10529,07-May-2007,04-Jun-2007,09-May-2007,Global Shippers,Scottish Longbreads,12.5,20,250,150
Maison Dewey,Belgium,Europe,Channel Partners,Steven Buchanan,1045,10529,07-May-2007,04-Jun-2007,09-May-2007,Anywhere Delivery,Gudbrandsdalsost,36,10,360,216
Maison Dewey,Belgium,Europe,Channel Partners,Steven Buchanan,1045,10649,28-Aug-2007,25-Sep-2007,29-Aug-2007,Speedy Shipping,Rössle Sauerkraut,45.6,20,912,547.2
Maison Dewey,Belgium,Europe,Channel Partners,Steven Buchanan,1045,10649,28-Aug-2007,25-Sep-2007,29-Aug-2007,Speedy Shipping,Mozzarella di Giovanni,34.8,15,522,313.2
Mère Paillarde,Canada,North America,Enterprise,Andrew Fuller,1005,10339,28-Oct-2007,25-Nov-2007,04-Nov-2007,Speedy Shipping,Chef Anton's Cajun Seasoning,17.6,10,176,105.6
Mère Paillarde,Canada,North America,Enterprise,Andrew Fuller,1005,10339,28-Oct-2007,25-Nov-2007,04-Nov-2007,OnTime Carriers,Alice Mutton,31.2,70,2184,1310.4
Mère Paillarde,Canada,North America,Enterprise,Andrew Fuller,1005,10339,28-Oct-2007,25-Nov-2007,04-Nov-2007,Anywhere Delivery,Tarte au sucre,39.4,28,1103.2,661.92
Mère Paillarde,Canada,North America,Enterprise,Janet Leverling,1015,10505,14-Apr-2007,12-May-2007,21-Apr-2007,Speedy Shipping,Tarte au sucre,49.3,3,147.9,88.74
Mère Paillarde,Canada,North America,Enterprise,Janet Leverling,1015,10570,17-Jun-2007,15-Jul-2007,19-Jun-2007,Anywhere Delivery,Queso Cabrales,21,15,315,189
Mère Paillarde,Canada,North America,Enterprise,Janet Leverling,1015,10570,17-Jun-2007,15-Jul-2007,19-Jun-2007,Anywhere Delivery,Gnocchi di nonna Alice,38,60,2280,1368
Mère Paillarde,Canada,North America,Enterprise,Janet Leverling,1015,10619,04-Aug-2007,01-Sep-2007,07-Aug-2007,Global Shippers,Sir Rodney's Scones,10,42,420,252
Mère Paillarde,Canada,North America,Enterprise,Janet Leverling,1015,10619,04-Aug-2007,01-Sep-2007,07-Aug-2007,Anywhere Delivery,Gustaf's Knäckebröd,21,40,840,504
Mère Paillarde,Canada,North America,Enterprise,Janet Leverling,1015,10332,17-Oct-2007,28-Nov-2007,21-Oct-2007,Anywhere Delivery,Carnarvon Tigers,50,40,2000,1200
Mère Paillarde,Canada,North America,Enterprise,Janet Leverling,1015,10332,17-Oct-2007,28-Nov-2007,21-Oct-2007,OnTime Carriers,Singaporean Hokkien Fried Mee,11.2,10,112,67.2
Mère Paillarde,Canada,North America,Enterprise,Janet Leverling,1015,10332,17-Oct-2007,28-Nov-2007,21-Oct-2007,OnTime Carriers,Zaanse koeken,7.6,16,121.6,72.96
Mère Paillarde,Canada,North America,Enterprise,Laura Callahan,1020,10565,11-Jun-2007,09-Jul-2007,18-Jun-2007,Speedy Shipping,Guaraná Fantástica,4.5,25,112.5,67.5
Mère Paillarde,Canada,North America,Enterprise,Laura Callahan,1020,10565,11-Jun-2007,09-Jul-2007,18-Jun-2007,Speedy Shipping,Wimmers gute Semmelknödel,33.25,18,598.5,359.1
Mère Paillarde,Canada,North America,Enterprise,Laura Callahan,1020,10724,30-Oct-2007,11-Dec-2007,05-Nov-2007,Anywhere Delivery,Ikura,31,16,496,297.6
Mère Paillarde,Canada,North America,Enterprise,Laura Callahan,1020,10724,30-Oct-2007,11-Dec-2007,05-Nov-2007,OnTime Carriers,Sirop d'érable,28.5,5,142.5,85.5
Mère Paillarde,Canada,North America,Enterprise,Margaret Peacock,1025,10590,07-Jul-2007,04-Aug-2007,14-Jul-2007,Anywhere Delivery,Chai,18,20,360,216
Mère Paillarde,Canada,North America,Enterprise,Margaret Peacock,1025,10590,07-Jul-2007,04-Aug-2007,14-Jul-2007,OnTime Carriers,Original Frankfurter grüne Soße,13,60,780,468
Mère Paillarde,Canada,North America,Enterprise,Michael Suyama,1030,10439,07-Feb-2007,07-Mar-2007,10-Feb-2007,Anywhere Delivery,Queso Manchego La Pastora,30.4,15,456,273.6
Mère Paillarde,Canada,North America,Enterprise,Michael Suyama,1030,10439,07-Feb-2007,07-Mar-2007,10-Feb-2007,OnTime Carriers,Pavlova,13.9,16,222.4,133.44
Mère Paillarde,Canada,North America,Enterprise,Michael Suyama,1030,10439,07-Feb-2007,07-Mar-2007,10-Feb-2007,OnTime Carriers,Wimmers gute Semmelknödel,26.6,6,159.6,95.76
Mère Paillarde,Canada,North America,Enterprise,Michael Suyama,1030,10439,07-Feb-2007,07-Mar-2007,10-Feb-2007,OnTime Carriers,Longlife Tofu,8,30,240,144
Mère Paillarde,Canada,North America,Enterprise,Nancy Davolio,1035,10605,21-Jul-2007,18-Aug-2007,29-Jul-2007,Speedy Shipping,Pavlova,17.45,30,523.5,314.1
Mère Paillarde,Canada,North America,Enterprise,Nancy Davolio,1035,10605,21-Jul-2007,18-Aug-2007,29-Jul-2007,OnTime Carriers,Raclette Courdavault,55,20,1100,660
Mère Paillarde,Canada,North America,Enterprise,Nancy Davolio,1035,10605,21-Jul-2007,18-Aug-2007,29-Jul-2007,Anywhere Delivery,Camembert Pierrot,34,70,2380,1428
Mère Paillarde,Canada,North America,Enterprise,Nancy Davolio,1035,10605,21-Jul-2007,18-Aug-2007,29-Jul-2007,Anywhere Delivery,Fløtemysost,21.5,15,322.5,193.5
Mère Paillarde,Canada,North America,Enterprise,Nancy Davolio,1035,10618,01-Aug-2007,12-Sep-2007,08-Aug-2007,OnTime Carriers,Grandma's Boysenberry Spread,25,70,1750,1050
Mère Paillarde,Canada,North America,Enterprise,Nancy Davolio,1035,10618,01-Aug-2007,12-Sep-2007,08-Aug-2007,OnTime Carriers,Gnocchi di nonna Alice,38,20,760,456
Mère Paillarde,Canada,North America,Enterprise,Nancy Davolio,1035,10618,01-Aug-2007,12-Sep-2007,08-Aug-2007,Speedy Shipping,Scottish Longbreads,12.5,15,187.5,112.5
Mère Paillarde,Canada,North America,Enterprise,Nancy Davolio,1035,10376,09-Dec-2007,06-Jan-2007,13-Dec-2007,Speedy Shipping,Gorgonzola Telino,10,42,420,252
Mère Paillarde,Canada,North America,Enterprise,Robert King,1040,10424,23-Jan-2007,20-Feb-2007,27-Jan-2007,Anywhere Delivery,Steeleye Stout,14.4,60,864,518.4
Mère Paillarde,Canada,North America,Enterprise,Robert King,1040,10424,23-Jan-2007,20-Feb-2007,27-Jan-2007,Global Shippers,Côte de Blaye,210.8,49,10329.2,6197.52
Mère Paillarde,Canada,North America,Enterprise,Robert King,1040,10424,23-Jan-2007,20-Feb-2007,27-Jan-2007,Speedy Shipping,Scottish Longbreads,10,30,300,180
Morgenstern Gesundkost,Germany,Europe,Government,Andrew Fuller,1005,10277,09-Aug-2007,06-Sep-2007,13-Aug-2007,Global Shippers,Rössle Sauerkraut,36.4,20,728,436.8
Morgenstern Gesundkost,Germany,Europe,Government,Andrew Fuller,1005,10277,09-Aug-2007,06-Sep-2007,13-Aug-2007,OnTime Carriers,Tarte au sucre,39.4,12,472.8,283.68
Morgenstern Gesundkost,Germany,Europe,Government,Janet Leverling,1015,10779,16-Dec-2007,13-Jan-2007,14-Jan-2007,Global Shippers,Pavlova,17.45,20,349,209.4
Morgenstern Gesundkost,Germany,Europe,Government,Janet Leverling,1015,10779,16-Dec-2007,13-Jan-2007,14-Jan-2007,OnTime Carriers,Tarte au sucre,49.3,20,986,591.6
Morgenstern Gesundkost,Germany,Europe,Government,Janet Leverling,1015,10699,09-Oct-2007,06-Nov-2007,13-Oct-2007,Anywhere Delivery,Zaanse koeken,9.5,12,114,68.4
Morgenstern Gesundkost,Germany,Europe,Government,Margaret Peacock,1025,10945,12-Mar-2007,09-Apr-2007,18-Mar-2007,Anywhere Delivery,Konbu,6,20,120,72
Morgenstern Gesundkost,Germany,Europe,Government,Margaret Peacock,1025,10945,12-Mar-2007,09-Apr-2007,18-Mar-2007,OnTime Carriers,Gorgonzola Telino,12.5,10,125,75
Morgenstern Gesundkost,Germany,Europe,Government,Steven Buchanan,1045,10575,20-Jun-2007,04-Jul-2007,30-Jun-2007,OnTime Carriers,Raclette Courdavault,55,12,660,396
Morgenstern Gesundkost,Germany,Europe,Government,Steven Buchanan,1045,10575,20-Jun-2007,04-Jul-2007,30-Jun-2007,Anywhere Delivery,Vegie-spread,43.9,6,263.4,158.04
Morgenstern Gesundkost,Germany,Europe,Government,Steven Buchanan,1045,10575,20-Jun-2007,04-Jul-2007,30-Jun-2007,Global Shippers,Mozzarella di Giovanni,34.8,30,1044,626.4
Morgenstern Gesundkost,Germany,Europe,Government,Steven Buchanan,1045,10575,20-Jun-2007,04-Jul-2007,30-Jun-2007,OnTime Carriers,Lakkalikööri,18,10,180,108
North/South,UK,Europe,Enterprise,Andrew Fuller,1005,10752,24-Nov-2007,22-Dec-2007,28-Nov-2007,OnTime Carriers,Chai,18,8,144,86.4
North/South,UK,Europe,Enterprise,Andrew Fuller,1005,10752,24-Nov-2007,22-Dec-2007,28-Nov-2007,Speedy Shipping,Gudbrandsdalsost,36,3,108,64.8
North/South,UK,Europe,Enterprise,Janet Leverling,1015,10517,24-Apr-2007,22-May-2007,29-Apr-2007,Speedy Shipping,Filo Mix,7,6,42,25.2
North/South,UK,Europe,Enterprise,Janet Leverling,1015,10517,24-Apr-2007,22-May-2007,29-Apr-2007,Speedy Shipping,Raclette Courdavault,55,4,220,132
North/South,UK,Europe,Enterprise,Janet Leverling,1015,10517,24-Apr-2007,22-May-2007,29-Apr-2007,Global Shippers,Outback Lager,15,6,90,54
North/South,UK,Europe,Enterprise,Janet Leverling,1015,11057,29-Apr-2007,27-May-2007,01-May-2007,OnTime Carriers,Outback Lager,15,3,45,27
Océano Atlántico Ltda.,Argentina,South America,Enterprise,Janet Leverling,1015,10409,09-Jan-2007,06-Feb-2007,14-Jan-2007,Anywhere Delivery,Tofu,18.6,12,223.2,133.92
Océano Atlántico Ltda.,Argentina,South America,Enterprise,Janet Leverling,1015,10409,09-Jan-2007,06-Feb-2007,14-Jan-2007,Speedy Shipping,Sir Rodney's Scones,8,12,96,57.6
Océano Atlántico Ltda.,Argentina,South America,Enterprise,Laura Callahan,1020,10986,30-Mar-2007,27-Apr-2007,21-Apr-2007,OnTime Carriers,Queso Cabrales,21,30,630,378
